fips	Peak ICU	Peak ICU/ICU beds	Fatalities	Fatalities/population
47165	242.74749012421444	3.75338072225624	3121.562427098935	0.01631907920253726
47167	214.86011841728146	10.316357750321067	2852.3554503704117	0.046305223305092805
47169	11.913422377170903	3.1226097204362118	163.00558102380884	0.014445726783393198
47171	28.8767621686643	4.775868548733743	390.6955479419616	0.0218473157715127
47173	67.97496370532053	10.066341791182374	923.5741029518102	0.04624344597195124
47175	6.344024208989389	3.195383806716001	94.23310117579483	0.016047871453643534
47177	55.172328993501196	3.953278742472521	746.9341556265208	0.01809565025623279
47179	500.5042324177807	11.441991922947892	6271.816954997525	0.04847781221254125
47181	16.223773661405886	2.877944231439549	240.13517445970274	0.014402637465345333
47183	44.27078720125391	3.92873048835934	617.6003258552659	0.018530974731615035
47185	90.38410589068911	9.77593676681919	1243.2270058952554	0.045464509266602865
47187	395.10695312655366	4.901520313324278	4958.492437187403	0.020797998578877753
47189	180.65797137079005	3.693702559361493	2319.132186077058	0.016031938904284327
48001	63.69029215184622	4.474299820048993	891.6794595873566	0.01544434848163777
48003	14.117678699177532	3.0612344550787145	217.8677528130881	0.011647567645714412
48005	289.6873278652922	13.549593962103822	3892.3963113074697	0.04488723186654523
48007	26.989199930447853	4.656165333100068	365.7949947977987	0.015559123555840014
48009	9.334419674213954	4.426493822217994	146.92563312134936	0.017178257116958886
