fips,Peak ICU,Peak ICU/ICU beds,Fatalities,Fatalities/population,Risk index
01131,12.787986459098178,3.2324697028872906,198.253430224168,0.019112448686413572,0.0617804
01133,72.18841163704383,8.01048510163865,1032.2814923997273,0.04368705795419727,0.349955
02013,1.7094078522825846,2.882618582554721,35.17064799283301,0.01053960083692928,0.0303816
02016,15.43533196984886,15.416891846048797,287.22804822439946,0.05098119421803327,0.785972
02020,409.4824697009576,8.000930910720808,5376.058091464814,0.018666868373141715,0.149352
02050,7.731912041354107,2.3664500557666757,160.25387179468265,0.008716081355089887,0.0206262
02060,1.9686864483589819,13.251589325218713,35.605718557067924,0.04259057243668412,0.564393
02068,0.9964745610923718,2.6740251010392866,23.278857740291226,0.011101028965327242,0.0296844
02070,2.122940863297952,2.4300975994262073,46.790756303854764,0.009518054577675909,0.0231298
02090,278.3506997679556,16.173159538738663,4282.601270408789,0.044219364891829434,0.715167
02100,1.6081644888089972,3.5769069351346237,30.368939870706967,0.012003533545733979,0.0429355
02105,1.666551618299259,4.365984470737468,35.75021931850474,0.016643491302842057,0.0726652
02110,89.9486460862264,15.830526317332001,1393.3831294815345,0.043578630433525195,0.689873
02122,55.30645086650884,5.301224521771406,940.5363683641114,0.01602058268658635,0.0849287
02130,11.155751615827981,4.515964161848283,193.1593682934692,0.013895357765158566,0.0627509
02150,29.844901777826777,12.920856860262703,533.6189236758788,0.04105392550206792,0.530452
02158,11.811520380620749,7.994539957477827,242.7740619381867,0.02920063290091252,0.233446
02164,0.5396950219820305,1.9076690899490005,14.284410759039666,0.008972619823517379,0.0171168
02170,263.27944180558075,13.677855756406112,4401.483606303886,0.04063520598155308,0.555802
02180,10.910962858864536,6.137437582342502,227.0826900587854,0.02269918933014648,0.139315
02185,2.9616587977460185,1.6950825289456026,73.22573206889612,0.007447694474053714,0.0126245
02188,12.21555882202982,9.019844941065456,276.5743396502526,0.036291082489207795,0.32734
02195,2.4190965066578336,4.168067158045611,45.58316276374526,0.013956877759873011,0.0581732
02198,4.883961716851921,4.430657342172443,91.63170080032226,0.014772158761941361,0.0654504
02220,19.89686845211864,13.1832138972413,343.49990305789294,0.04044506099822123,0.533196
02230,0.7583215804569434,3.6071679600453583,13.192790575924956,0.011151978508812305,0.0402271
02240,3.7143506159697495,3.032301020388116,81.40507085207642,0.011809817329475761,0.0358109
02261,14.986501607354796,9.164646747657168,329.9053286087601,0.03585148104855033,0.328566
02275,1.8238936987316094,4.102134648707539,34.78717123240564,0.013903745496565005,0.057035
02282,0.3018635610949816,2.9337953872888107,7.781016123862218,0.01343871523983112,0.0394264
02290,5.3878691393663445,5.797130062594136,159.00696240034932,0.0304028608796079,0.176249
04001,67.40849529166275,3.918058863046951,1104.0179583720683,0.015357685789809956,0.0601723
04003,342.63920991434634,11.36952001426738,5109.259347624365,0.04057479509239342,0.461316
04005,129.35187611260312,3.7670393357118654,2144.0340203047613,0.014943502887624142,0.0562928
04007,81.5788368519494,6.310237305285171,1267.568683390212,0.023465672246107076,0.148074
04009,102.98849343949178,11.080253934264123,1636.0244051554782,0.042125406317570314,0.46676
04011,11.227730214180255,4.939312305603981,185.18290014888865,0.01949704149809314,0.096302
04012,38.07382958877224,7.5367855773745225,634.9420963857481,0.03008063750169358,0.226711
04013,16621.993346776086,15.484145847414613,206356.9150613676,0.04600621370989781,0.712367
04015,201.37574487208212,3.9655858058735456,3060.679361689176,0.014424851243462778,0.057203
04017,121.19498600372287,4.565263129551342,1913.4861191302427,0.01725042478751436,0.0787527
04019,3438.9972410602713,13.720695166790538,46219.715470277006,0.04413314453004119,0.605537
04021,626.231660688391,5.6540373938788075,8543.717940677352,0.01846136779542589,0.104381
04023,58.99407900813355,5.301281130813742,845.0397065541907,0.01817367857873867,0.0963438
04025,597.3809600647455,10.617133497547112,8705.688254032013,0.03702988210937525,0.393151
04027,304.4081164888805,5.949515747410351,4354.30599319381,0.020367496588631722,0.121177
05001,50.1641564599791,10.113938415188139,755.3644819374539,0.04319824327676163,0.436904
05003,24.698385698412153,4.429641669718085,367.2582251903088,0.018683330375454485,0.0827605
05005,80.03334560170788,6.728878088172362,1098.2023150859434,0.026190077150766558,0.17623
05007,1007.865202122056,12.72905274459303,12750.149459153758,0.04567637666682343,0.581417
05009,50.791892872895914,4.783751716489434,704.3295252160418,0.018816240789058608,0.0900122
05011,13.237082633684338,4.3358695244723755,202.31172753028432,0.018796964371484187,0.0815012
05013,14.285140042885104,9.705504086191235,227.09883162070673,0.04376543295831697,0.424766
05015,35.92831499249664,4.463152472519822,508.778690136349,0.017927367517137034,0.0800126
05017,13.37895414642334,4.6617046582676025,203.0715400357476,0.020070324178271162,0.0935619
05019,73.79472192777507,11.655968778919174,1083.1966088926577,0.048530314018488244,0.565668
05021,17.472120239493307,4.233212152553338,258.57050503215606,0.017769947428503612,0.075224
05023,40.51516116120334,5.731974185750811,582.1661237689932,0.02336233892888933,0.133912
05025,21.85266645907842,9.68337894795098,335.5507926121759,0.042175816064878816,0.408404
05027,28.18626796370671,4.236257724212503,409.0799556238872,0.017439568385722266,0.0738785
05029,27.189934219476584,4.598357035218283,391.43903975622584,0.018777657092786428,0.0863464
05031,403.33628418265516,12.887926996628359,5312.069501495888,0.04814622685617852,0.620505
05033,92.5790883852602,5.159665814484718,1244.962431489305,0.019681022360992537,0.101547
05035,53.93139567881997,3.9648341856005405,748.8896541308472,0.015616508270896617,0.0619169
05037,49.48215350721176,10.62476063338673,724.7126539046983,0.04413865971768672,0.468963
05039,7.748699556959096,3.897535031359785,121.03532871770378,0.017268558812627163,0.0673048
05041,14.302915629238214,4.4383881730968495,218.04392666747123,0.019192318164551643,0.085183
05043,57.27837013544524,11.083664744327406,851.6934119843207,0.046747538942001246,0.518134
05045,180.79010687358334,5.058214646022185,2355.6789421992125,0.01869482601918316,0.0945624
05047,22.41205307784304,4.46023509740986,326.3859760396778,0.01842427186224543,0.0821766
05049,33.38280528924517,9.432567450567491,498.04297395047524,0.03991688498440933,0.376519
05051,128.71623204797288,4.565889232073021,1700.5531319816193,0.017110590344531617,0.0781251
05053,21.77228669394725,4.202441078651318,317.15454765692215,0.017364059548695437,0.0729714
05055,149.6889446594423,11.643114782362204,2049.9088754008644,0.045226891900736116,0.526582
05057,31.3315997701211,5.12997754660476,457.8628087763605,0.02126429541038271,0.109085
05059,44.23109790125841,4.617437906092396,618.7578322420038,0.018322164941577207,0.0846015
05061,39.01823829134668,10.419459561191108,578.0256665333509,0.04378318940564694,0.456197
05063,52.95365448876828,4.935535339543972,745.5883191070906,0.01971152198564681,0.0972869
05065,20.795396872639515,5.379234619266286,307.12737725618194,0.022534843147419617,0.12122
05067,54.09368162683569,11.406528974826841,792.8045360646362,0.047419375325356554,0.54089
05069,90.17206224049141,4.757259027298436,1250.8150382633348,0.018718050973652204,0.0890466
05071,31.5191384176521,4.180895431457268,449.5168769956393,0.0169131190080382,0.070712
05073,18.601540881365935,9.900243182174828,286.85153520354726,0.043304881522274644,0.428729
05075,19.718232389201248,4.2372348799519655,290.0299736768312,0.017678286826577547,0.0749071
05077,11.28178368137469,4.490641532911196,174.18503211176207,0.01966636921212172,0.0883146
05079,45.18119149635669,12.230115468214603,667.7789553753224,0.05127295419036566,0.627074
05081,15.229995201339747,4.379877728453541,225.21106546412034,0.01837107965283631,0.0804631
05083,27.981136808845577,4.595486504319882,406.3456914224008,0.018929734995919167,0.0869913
05085,249.22320886046555,11.985287417247092,3374.548449379832,0.04603184396704132,0.551705
05087,20.907343675473157,4.446685203949972,312.30229979694656,0.018840631020568686,0.0837784
05089,27.675379157369065,5.844541348633922,404.01743506566413,0.024201355880296163,0.141446
05091,144.1339450386397,11.747004695080083,1990.3796921623884,0.04601289252981918,0.540514
05093,61.87418818708261,5.3660602608358134,876.193701254863,0.02155405036173435,0.11566
05095,9.28196941420537,4.883349190814497,144.4472829846202,0.021556078642683208,0.105266
05097,23.124408423034254,9.072385215613998,358.8283424239295,0.039931932163802523,0.362278
05099,9.950649420704565,4.2511797797531905,152.7814516238709,0.018514475475505443,0.0787084
05101,11.117703985732376,5.055482224993256,175.01536040632598,0.02257388886964091,0.114122
05103,72.72095145860868,10.96465980079308,1052.6083674250744,0.04501789271341521,0.493606
05105,12.36731363202638,4.170312526312557,185.29936157013296,0.017723516171222666,0.0739126
05107,23.560971560796787,4.671214972983997,348.1507621101816,0.01957883039647855,0.0914569
05109,30.85770954412797,10.150027041276058,464.2656886198764,0.04331644790258224,0.439663
05111,31.620800977527523,4.738109796062557,458.5234828051936,0.019488417324260186,0.0923383
05113,28.414759337381838,5.017803915470054,419.9422967429111,0.021034977797180478,0.105549
05115,221.75136005886975,12.20155766262477,3035.551724388464,0.04737719634767861,0.578076
05117,8.493155305592374,3.7140140044674017,131.04368400330623,0.016254488216733594,0.0603694
05119,521.6073333716176,4.692167429076934,6475.027263800435,0.01652167778858066,0.0775225
05121,52.344557058041175,10.276159277409556,764.98774147243,0.042598715974631364,0.437751
05123,31.583528292182024,4.454942925286185,451.0737970616392,0.018047283230440872,0.0803996
05125,159.66602328056695,4.597450839682149,2094.7343747999394,0.017108671192531174,0.0786563
05127,27.559040256751615,9.450308699718539,427.6573005632208,0.04159685833705095,0.393103
05129,8.485291246316514,3.7957944909943975,131.39474294839056,0.01667234398533061,0.0632848
05131,168.1257609692418,4.63691283133203,2162.196271387838,0.01691502007704036,0.0784335
05133,53.66196731703201,11.123876123658299,779.723831632115,0.04584722947210648,0.509999
05135,21.40039570552183,4.325564444944541,311.80880084524597,0.017876894899968236,0.0773277
05137,20.012405816068593,5.641546106593602,298.1503907905377,0.023840587781108084,0.134498
05139,120.34179153813795,10.967933715908826,1724.9403810382992,0.044592843726754025,0.489091
05141,18.32588702282733,3.904950189728691,275.0245961301498,0.01662282237111815,0.0649113
05143,257.8263276314326,3.8002043977685838,3310.444098243819,0.013840401435879956,0.0525964
05145,263.2180543631803,11.783270106687265,3613.166074330505,0.04587972616066061,0.540613
05147,7.336352019690814,4.092421416662539,114.38063423946262,0.018098201620168137,0.0740655
05149,25.466492792352426,4.206991533931017,376.70963703979425,0.017651920577282893,0.0742615
06001,2361.2495312549563,6.865425187505048,27362.87244867404,0.016371924647196355,0.1124
06003,1.217539678229672,5.240547774823996,22.215352019884417,0.019677016846664674,0.103118
06005,117.4692251604938,14.359939942050508,1623.8030956787502,0.040848337081876386,0.58658
06007,268.8966774698788,5.961562866487513,3570.3998588129225,0.01628936090267135,0.09711
06009,72.82718894024987,7.709408500798571,1031.3951663056657,0.022468035427636767,0.173215
06011,61.27780944836417,13.81986890387678,918.9860617630554,0.042650302212050656,0.589422
06013,1751.724305795573,7.379481891948054,20588.76261024914,0.01784854663895668,0.131713
06015,32.51506610493655,5.681197977316372,475.0706498223292,0.01708149898685205,0.0970434
06017,602.3150132494306,15.177747118183845,8074.987998613648,0.04187337885540905,0.635544
06019,1757.509079768477,8.548219923421241,23064.085015844517,0.02308483828546315,0.197334
06021,29.429528627415266,5.036855906359671,437.1009077563893,0.015394671494959648,0.0775407
06023,424.9014320003257,15.231776031962829,6082.270997388269,0.044868403173462794,0.683425
06025,288.93082741649937,7.747957700921593,4118.09787594922,0.022724928267247303,0.176072
06027,18.17470657940035,4.896011765192102,328.3467791212501,0.01820204995405788,0.0891175
06029,3167.305846791758,17.097693684728526,42517.85135342962,0.04723145622141433,0.807549
06031,243.57338643513776,7.739203234438278,3272.183972829921,0.02139521363168511,0.165582
06033,93.38995052351208,7.048491871588167,1312.067646651692,0.02037815125418091,0.143635
06035,86.229410700181,13.705814984885874,1393.0129610745473,0.04556350247193757,0.624485
06037,15375.222904942188,7.442414272785819,178372.8892163788,0.017767804369091672,0.132235
06039,172.19819609138221,5.318789948862195,2371.0920330764443,0.015071106886144428,0.0801601
06041,865.8677916352854,16.256654943963298,10749.611489237866,0.041532193401118384,0.675175
06043,14.417856446134692,4.072714913543451,223.27685885931433,0.012978948954212307,0.0528596
06045,114.05062782900882,6.388820793755379,1678.8161856583645,0.019352571045872166,0.12364
06047,987.4756840986856,17.281017609363833,13067.66862139141,0.04706017221762968,0.813248
06049,7.272701365925606,3.9974392040279576,128.52365770394206,0.014537230822751053,0.0581117
06051,12.511478202894352,4.209288056343112,209.96407430074163,0.01453642164917901,0.061188
06053,1534.539879544489,17.179673899605326,20396.919877399112,0.04699090652557846,0.807288
06055,173.03295474208187,6.104409177954375,2261.7707790985073,0.016420103809229494,0.100235
06057,168.30570841879387,8.198826126859611,2268.960412103677,0.022745330179977714,0.186485
06059,13578.180851340912,20.77737685802307,153005.71113155416,0.04818027413601639,1.00106
06061,534.0878734663665,6.515658209643068,6826.895469707542,0.01713883616233702,0.111671
06063,26.002810309070014,6.718746671226662,417.16476492877223,0.022181356140201638,0.149031
06065,8989.099882614166,17.681160429131346,113721.95516146127,0.04603110209705113,0.813883
06067,2515.1210097225867,7.874780216032679,29558.213291956763,0.019044528807529593,0.149971
06069,60.529920668990485,4.683199336374482,861.1951135591605,0.013711551292178712,0.0642139
06071,7680.622783834093,17.12026618020774,103347.22510699072,0.04740513562865242,0.811589
06073,4723.5768020402065,6.8758947295269,57437.67294333747,0.017205510822278645,0.118303
06075,1395.9674559088298,7.695136709543402,14839.56950196983,0.016833516346759884,0.129536
06077,2863.014895887536,18.25457795246163,35344.733666037806,0.04637515766758924,0.846559
06079,291.56893854253553,5.004630463867278,3973.5060109647434,0.014035152328820652,0.0702408
06081,1064.976045065412,6.7510888499149475,12527.259853317326,0.016341900710457224,0.110326
06083,1589.0996849569292,17.294903939621364,20879.617433050404,0.0467629657245602,0.808761
06085,2799.677223538487,7.057026967002038,33117.29835743445,0.017178340638925833,0.121228
06087,375.3071788281418,6.675334219012796,4606.9733484333765,0.01686220402555287,0.112561
06089,525.4014025802448,14.177943750538086,7421.146907919048,0.041210278253659756,0.584277
06091,2.1994375482379027,3.556760823566891,37.73324926179769,0.012556821717736335,0.0446616
06093,55.76044601288913,6.223508572585954,898.8175012556833,0.020643962912691684,0.128478
06095,1688.9540358603117,18.334688513107288,20843.304030726067,0.04656233657339904,0.853706
06097,619.7069678303351,6.091884257207542,7863.33403759317,0.01590686099655532,0.0969028
06099,633.2703963295239,5.588473027382987,7975.928311143019,0.014484306670437328,0.0809452
06101,324.9588402988579,16.284483374187094,4274.856807956595,0.04408386845507002,0.717883
06103,81.38147021350164,6.076294269514553,1207.12100248488,0.01854712375522217,0.112698
06105,15.659566098467067,6.194297597094524,264.3873424841085,0.02152115119935763,0.133308
06107,1607.9700268538618,16.76091952597461,21801.694901918618,0.0467651838863965,0.783827
06109,49.83904717117042,4.445658295371999,734.043181901168,0.01347412133156812,0.0599013
06111,1082.7692046899165,6.219420996049014,13500.822267657291,0.015958305576623914,0.0992514
06113,837.924498567746,18.466466288322334,10858.738253922767,0.04924597847584022,0.909399
06115,124.38631165678805,7.683551105507161,1660.4239227228284,0.021106726022306763,0.162175
08001,1984.5677188139452,17.4743877105591,24824.643790906717,0.047977650290395475,0.83838
08003,20.433531719881614,5.734885391417481,306.90845694137397,0.018906453332185914,0.108426
08005,741.512689789955,5.145225568426722,9169.002604037994,0.013964578510239257,0.0718509
08007,34.128180311166574,11.083234264083528,533.5922128070137,0.03803494281894744,0.42155
08009,3.066746352408785,3.9016978282189823,56.563059116911504,0.015795325081516758,0.0616286
08011,5.49345163666419,4.487709708544824,93.07126568630949,0.016688410558778823,0.0748927
08013,1253.32635312591,17.50514190906695,15663.71393195469,0.04801933172679827,0.840585
08014,107.28956217802994,6.936878890171469,1249.6405207368384,0.01773420167085558,0.12302
08015,27.138141611455495,6.073901681049893,423.9827722217643,0.02082839321191611,0.12651
08017,3.2671247789302384,8.129380898294158,61.998136910222705,0.033860260464348826,0.275263
08019,7.543849676352508,3.5432466649647343,113.21713233051693,0.011671869312424426,0.0413563
08021,8.876760612780402,4.928968221773592,143.98205548105676,0.017548087200616302,0.086494
08023,8.983258245216476,10.52929854098719,154.10908692688983,0.03964730818803443,0.417458
08025,3.457437125905855,2.5989031926326227,57.43433291493974,0.009476048987780851,0.0246273
08027,7.673245944326332,6.897990752419941,123.72116213147619,0.024412226150646445,0.168395
08029,82.02019949565022,11.991557480619411,1201.4826403701422,0.03855601823920616,0.462347
08031,1023.1584983280627,6.410067042801131,11636.60468662513,0.016001689587513294,0.102572
08033,2.2057889627536866,4.89026313876787,39.478015394204746,0.019210713087204255,0.0939454
08035,1227.2924669792847,15.923207121418441,15379.505033333051,0.04379703786183,0.697389
08037,59.3880520299532,4.908115983202135,873.0811370184811,0.015837631959266442,0.0777329
08039,25.783395410116242,4.394783582334103,395.8883402999893,0.014811191600882536,0.065092
08041,2617.6500771291485,16.554504002575058,33175.69922571365,0.0460515839408132,0.762361
08043,43.89127662866247,4.179999363758555,636.2943402940099,0.013300745004996131,0.0555971
08045,52.581110486119314,3.9885706635541913,788.5144984460635,0.01312856093714829,0.0523642
08047,20.067706466216777,14.644835591106967,285.47972719339657,0.04572797167922418,0.669679
08049,12.326503173548645,3.5692818332039176,195.57603707180613,0.012430153620935943,0.0443667
08051,13.185325443676149,3.440146719323523,225.4361666015317,0.0129101000229946,0.0444126
08053,1.3644218989877608,7.580797997924868,26.694418981753312,0.032554169489943066,0.246787
08055,5.450512978324397,3.600453841922647,91.13501085290002,0.013213717682021172,0.0475754
08057,1.2306975317588336,4.028025301252825,23.74572994185287,0.017058714038687407,0.0687129
08059,2175.999193752301,17.00822242250941,26504.382579500038,0.04547134420147515,0.773387
08061,1.0838377140957096,3.5120366052815375,21.0863800640415,0.014997425365605619,0.0526715
08063,6.498910560144779,4.172014896145944,113.40204913516932,0.01597887123223465,0.0666641
08065,25.446822611803043,14.265381750256983,377.94090647100614,0.04650435664710301,0.663402
08067,55.98988538192958,4.537233268741061,808.3575992076755,0.01437821453207299,0.0652373
08069,412.7623401371943,5.269080460146459,5504.417595910847,0.015422900024687228,0.0812645
08071,32.87957443159908,10.326629844128716,566.383474001347,0.03904477278376858,0.403201
08073,4.547687149025606,3.6342904672829857,80.49397470541611,0.014119272882900562,0.0513135
08075,23.40311455017232,4.75807493260369,363.8729105611791,0.016237802247363965,0.0772607
08077,460.17748414101834,13.59542923709323,6506.399331829424,0.0421918120214605,0.573616
08079,0.43778973360449625,2.593697531047458,8.408672745270264,0.010934554935331943,0.0283609
08081,10.349975018284667,3.549958077714296,179.5561773337955,0.013517742779025482,0.0479874
08083,66.09239169638005,11.50037912886408,1021.6160599150738,0.03901829660142359,0.448725
08085,46.50508145110774,4.955222065473025,715.7285112153012,0.01673905494212314,0.0829457
08087,28.074673421185196,4.400273358334972,432.53438508350746,0.014880087556196074,0.0654765
08089,48.82578339801023,12.170282034011457,745.4655950802614,0.040784855842010144,0.496363
08091,3.6152825307438974,3.3261490147130908,59.20091330187392,0.011954950182123166,0.0397639
08093,20.485480361411078,4.9525641070286515,324.8476709357775,0.017237870572341604,0.0853717
08095,9.391369140192495,10.032056545942762,152.59821857713249,0.035779183722657086,0.358939
08097,13.350934590888997,3.4235577755712367,204.81945018521807,0.011528082973221032,0.0394671
08099,12.062966715325828,4.515151024291891,193.38854820735543,0.015887984571751185,0.0717366
08101,555.7239846451621,15.032640066741697,7673.325824662568,0.04555957479137515,0.684881
08103,5.636109452840856,4.060389095140751,100.84088569150829,0.01594574410049151,0.0647459
08105,13.058233974766694,5.280271421561572,201.61788549692807,0.017894549169870246,0.0944881
08107,71.55768458995823,12.716050144762548,1121.7152434922973,0.04375205723895379,0.556353
08109,6.19489496717069,4.135947570523702,109.9248019225235,0.01610855831221036,0.0666242
08111,0.7629370438956373,4.774604669911693,13.634415966063074,0.018728593359976748,0.0894216
08113,22.31146752290087,12.428194004574845,361.9633514587814,0.04425520863904896,0.550012
08115,2.0331245030890592,4.120479550184229,34.112960192423934,0.01517480435606047,0.0625275
08117,30.737119677731698,4.515725065923473,434.0771970132513,0.013997523363105068,0.063209
08119,74.49263180676485,13.367953429868487,1058.2002699948243,0.04168111982018372,0.557191
08121,4.2733822253900655,3.966863720158815,76.48881558493022,0.015584518252838268,0.0618217
08123,295.56406865145163,4.149805458452101,4183.8553126604675,0.012893554579652095,0.0535057
08125,22.137298887522917,10.066542875999088,370.897317989866,0.03701939494858429,0.372657
09001,1156.646652438354,5.980166240448006,14801.681827166698,0.015690850969930732,0.0938339
09003,3375.521119031164,18.462454618832,40978.98673121313,0.045954993418576603,0.848442
09005,188.29162987305222,5.092522139978146,2582.808781403579,0.014322441158321432,0.0729373
09007,231.66518608292768,6.955936464911026,3002.316307272782,0.018483072147016562,0.128567
09009,3346.1363898189065,19.093172291936927,40169.52449147729,0.04699525653662654,0.897289
09011,321.6245970624759,5.9148403718599285,4064.4406432884894,0.015325598377444287,0.0906485
09013,182.80976898134065,5.915653821794322,2366.5805055903047,0.015701730386544044,0.092886
09015,416.78819904507054,17.406707190164635,5384.556234597534,0.0461077583411616,0.802584
10001,244.97380881641675,5.299186767720916,3140.1340148244076,0.0173693428408417,0.0920434
10003,2281.0044449985016,15.964695196012343,27060.244998526498,0.04842970865217099,0.773166
10005,287.48803855359415,4.79999626854695,3765.2239062731433,0.016075243489265208,0.0771611
11001,3421.7313992867803,8.53299600819646,37201.96355553369,0.05271274001880795,0.449798
12001,328.4413804150647,4.211294134818085,4172.429963864108,0.015508413018975063,0.0653105
12003,96.17071538528933,11.357707851609112,1359.2614452309294,0.04653411315408865,0.528521
12005,240.27645977922316,4.744443658173459,3101.5756156860934,0.017753216082459538,0.0842291
12007,37.668540560521734,4.607800730210375,513.8801913522128,0.018222055648814326,0.0839636
12009,2177.354517948441,12.47825635568946,26762.159922336854,0.044459698645944054,0.55478
12011,2924.9290888329306,5.167040571680917,34582.07525269619,0.01770916881114811,0.091504
12013,17.31223634535091,4.234084154843078,254.7153612953377,0.018058515511899163,0.0764613
12015,524.2094125429826,9.572585860526663,6714.934302053634,0.035545679434935334,0.340264
12017,162.214868210492,3.739151195628645,2097.278550422521,0.014013902125677524,0.0524001
12019,282.98126322788835,4.452393304375868,3586.6417394413484,0.01635853601992843,0.0728346
12021,1130.5316016912484,10.132391049452233,14742.422300766064,0.0383017555137829,0.388088
12023,96.12702045184449,4.625839251760796,1305.9339839827194,0.018217420193381125,0.0842709
